policy_holder_id,national_id,first_name,last_name,date_of_birth,gender,email,phone_number,address_line1,address_line2,city,state,country,marital_status,occupation,monthly_income,annual_income,credit_rating,credit_score,years_with_company,has_driving_license,has_defensive_license,is_medical_license_valid,is_active
ZW-PH-4541859139,51-207114B43,Chenai,Ndlovu,1945-09-23,F,chenai.ndlovu442@gmail.com,+263774521647,858 James Road Suite 522,,Rusape,MANICALAND,Zimbabwe,SINGLE,RETIRED,385.18,4622.16,FAIR,590,1,True,False,True,True
ZW-PH-2874242944,69-635732F92,Tapiwa,Marowa,1993-04-01,M,tapiwa.marowa40@gmail.com,+263711840001,158 Aguilar Shores Suite 846,,Ruwa,MASHONALAND_EAST,Zimbabwe,SINGLE,EMPLOYED,2288.36,27460.32,GOOD,650,5,True,False,True,False
ZW-PH-4420101682,56-242008L99,Lungile,Mlilo,2002-02-13,M,lungile.mlilo458@outlook.com,+263733817051,106 Brian Centers,,Kariba,MASHONALAND_WEST,Zimbabwe,SINGLE,SELF_EMPLOYED,674.68,8096.16,FAIR,640,3,True,True,True,True
ZW-PH-7786202907,53-944335Y01,Angela,Gonzalez,1980-10-15,F,angela.gonzalez841@gmail.com,+263735612065,4204 Karen Bypass,,Harare,HARARE,Zimbabwe,MARRIED,EMPLOYED,1012.44,12149.28,GOOD,650,9,True,False,True,True
ZW-PH-7965599407,87-414671M91,David,Tshuma,1954-07-09,M,david.tshuma216@yahoo.com,+263732042213,1983 Young Tunnel Suite 066,Suite 580,Gokwe,MIDLANDS,Zimbabwe,DIVORCED,SELF_EMPLOYED,2065.75,24789.00,GOOD,650,5,True,False,True,True
ZW-PH-6080532511,56-895903W75,Rudo,Mpofu,1994-09-04,F,rudo.mpofu951@outlook.com,+263739804085,439 Greer Roads,Suite 989,Epworth,HARARE,Zimbabwe,SINGLE,EMPLOYED,2279.38,27352.56,GOOD,680,9,True,True,True,True
ZW-PH-6252190514,62-305060F54,Mandla,Chikwava,1984-09-21,M,mandla.chikwava681@mail.com,+263787549173,347 Tonya Club,,Bulawayo,BULAWAYO,Zimbabwe,DIVORCED,EMPLOYED,341.94,4103.28,GOOD,650,1,True,False,True,True
ZW-PH-9378451557,68-689726M57,Peter,Marowa,1950-05-24,M,peter.marowa164@yahoo.com,+263730430051,81606 Hawkins Curve,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,MARRIED,RETIRED,600.46,7205.52,FAIR,590,8,True,False,True,True
ZW-PH-9025038019,69-091892V75,Tawanda,Zhou,1991-10-12,M,tawanda.zhou192@outlook.com,+263779871278,405 Mckinney Drives,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,UNEMPLOYED,37.64,451.68,FAIR,590,5,True,False,True,True
ZW-PH-2313324669,80-890575S76,Tatenda,Mawere,1980-11-23,M,tatenda.mawere807@gmail.com,+263718450025,59094 Tyler Plaza,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,SELF_EMPLOYED,3530.52,42366.24,GOOD,700,9,True,False,True,True
ZW-PH-4296153530,96-518792M80,Nothando,Mutamangira,1971-11-29,F,nothando.mutamangira213@mail.com,+263710060857,58328 Kristie Estate Suite 886,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,SELF_EMPLOYED,1737.53,20850.36,GOOD,650,0,True,False,True,True
ZW-PH-7801837878,77-443418J38,Thandi,Tshuma,1945-07-20,F,thandi.tshuma197@yahoo.com,+263737385733,3355 Carter Terrace,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,742.77,8913.24,FAIR,590,12,False,False,True,True
ZW-PH-7690951594,68-174946J47,Elizabeth,Tshuma,1986-06-28,F,elizabeth.tshuma547@outlook.com,+263713117039,015 Allen Row Apt. 056,,Rusape,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,323.51,3882.12,GOOD,650,1,True,False,True,True
ZW-PH-9911662327,90-807905H78,Brian,Khumalo,1969-11-05,M,brian.khumalo378@yahoo.com,+263782353705,4840 Robertson Pass,Suite 704,Masvingo,MASVINGO,Zimbabwe,MARRIED,SELF_EMPLOYED,216.06,2592.72,GOOD,650,2,True,False,False,True
ZW-PH-0853104760,95-925774T79,Tanaka,Zhou,1988-06-02,M,tanaka.zhou174@mail.com,+263734772267,8112 Courtney Fords,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,1791.92,21503.04,GOOD,650,0,True,False,True,True
ZW-PH-2992482530,59-283230W77,Angela,Santiago,2005-12-19,F,angela.santiago286@yahoo.com,+263717342983,613 Lucas Cliffs,,Binga,MATABELELAND_NORTH,Zimbabwe,SINGLE,STUDENT,190.6,2287.2,FAIR,550,1,True,False,True,True
ZW-PH-8895971125,74-854551Y60,Andrew,Chipunza,1949-06-04,M,andrew.chipunza38@yahoo.com,+263784781862,75011 Gregory Glen,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,168.8,2025.6,FAIR,590,1,True,False,True,True
ZW-PH-3002372925,95-591180H10,Tawanda,Khumalo,1946-03-17,M,tawanda.khumalo733@mail.com,+263716341956,346 Hayes Lodge,Suite 506,Mutare,MANICALAND,Zimbabwe,WIDOWED,RETIRED,439.98,5279.76,FAIR,590,4,True,False,True,True
ZW-PH-9640069200,93-701708M90,Christopher,Sibanda,1977-12-15,M,christopher.sibanda444@mail.com,+263789954006,091 Jaclyn Cliffs,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,MARRIED,SELF_EMPLOYED,4302.64,51631.68,GOOD,700,10,True,False,True,True
ZW-PH-5667008438,50-351425M55,Tendai,Howard,1956-09-24,M,tendai.howard484@gmail.com,+263731675555,4914 James View,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,522.17,6266.04,FAIR,590,3,True,False,True,True
ZW-PH-7431057610,61-330879S31,Tawanda,Muromo,2007-03-15,M,tawanda.muromo688@gmail.com,+263717359142,2832 Robles Vista,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,SINGLE,STUDENT,264.35,3172.20,FAIR,550,5,True,False,True,True
ZW-PH-6273201828,96-391563B37,Takudzwa,Mudzingwa,1998-06-26,M,takudzwa.mudzingwa65@gmail.com,+263770518405,245 Angela Point Apt. 100,Suite 881,Triangle,MASVINGO,Zimbabwe,DIVORCED,EMPLOYED,1551.56,18618.72,GOOD,650,13,True,False,True,True
ZW-PH-4896347039,55-143997L00,Rudo,Nkomo,2005-03-14,F,rudo.nkomo865@yahoo.com,+263789670130,53682 Jack Ridges Suite 312,Apt. 878,Bindura,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,STUDENT,195.58,2346.96,FAIR,550,1,True,False,True,True
ZW-PH-6799235277,69-532815O45,Lungile,Dube,2003-09-21,M,lungile.dube983@gmail.com,+263778412974,1413 Lynn Knolls,,Binga,MATABELELAND_NORTH,Zimbabwe,SINGLE,SELF_EMPLOYED,172.33,2067.96,FAIR,610,5,True,False,True,True
ZW-PH-3183999295,83-783940I94,Peter,Gwaze,1968-10-13,M,peter.gwaze561@yahoo.com,+263734527225,314 Rachel Island,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,EMPLOYED,1277.03,15324.36,GOOD,650,6,True,False,True,True
ZW-PH-3296071073,88-099306J76,Grace,Tucker,2004-10-09,F,grace.tucker146@gmail.com,+263718001790,492 Aguirre Meadow Apt. 053,,Mutare,MANICALAND,Zimbabwe,SINGLE,STUDENT,185.96,2231.52,FAIR,550,1,True,False,True,True
ZW-PH-9477845975,60-876033X99,Mary,Mpofu,1997-04-30,F,mary.mpofu45@outlook.com,+263789662660,645 Erin Isle,,Harare,HARARE,Zimbabwe,MARRIED,SELF_EMPLOYED,1033.87,12406.44,GOOD,650,2,True,False,True,False
ZW-PH-7235130095,50-210206Y20,Tapiwa,Ndlovu,2007-10-09,M,tapiwa.ndlovu355@outlook.com,+263786999368,7547 Gregory Rest Apt. 428,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,SINGLE,STUDENT,203.26,2439.12,FAIR,550,1,True,False,True,True
ZW-PH-9313242566,92-183698A04,Chiedza,Gwaze,2003-07-24,F,chiedza.gwaze218@mail.com,+263737830130,1108 Lisa Prairie,,Rusape,MANICALAND,Zimbabwe,SINGLE,EMPLOYED,804.37,9652.44,FAIR,610,3,True,False,False,True
ZW-PH-8575351177,50-695420D03,Tinotenda,Tshuma,1954-03-24,M,tinotenda.tshuma773@outlook.com,+263777608399,308 Stephens Plains Suite 256,,Marondera,MASHONALAND_EAST,Zimbabwe,SINGLE,EMPLOYED,273.48,3281.76,GOOD,650,5,True,False,True,True
ZW-PH-9759765475,79-861918F27,Panashe,Walker,1981-05-26,M,panashe.walker929@outlook.com,+263711490771,78816 Shaw Shore Apt. 928,,Chiredzi,MASVINGO,Zimbabwe,DIVORCED,EMPLOYED,219.48,2633.76,GOOD,650,1,True,False,True,True
ZW-PH-7105656826,80-586253E55,Brian,Mhlanga,1960-09-14,M,brian.mhlanga740@yahoo.com,+263778293005,2299 Jill Orchard,,Marondera,MASHONALAND_EAST,Zimbabwe,MARRIED,EMPLOYED,1819.15,21829.80,GOOD,650,0,True,False,True,True
ZW-PH-8754843090,93-160020W62,Elizabeth,Chipanga,1995-02-23,F,elizabeth.chipanga43@yahoo.com,+263771439613,37314 Young Skyway Apt. 856,,Gweru,MIDLANDS,Zimbabwe,DIVORCED,SELF_EMPLOYED,3776.7,45320.4,GOOD,700,4,True,False,True,True
ZW-PH-1089400489,93-902809S75,Nothando,Nkomo,1950-07-17,F,nothando.nkomo167@mail.com,+263719029526,0051 Davenport Greens Apt. 665,,Makuti,MASHONALAND_WEST,Zimbabwe,SINGLE,RETIRED,175.05,2100.60,FAIR,620,4,True,True,True,True
ZW-PH-2124183662,91-093137W24,Nothando,Dube,1993-05-08,F,nothando.dube91@gmail.com,+263713611834,463 Gomez Ways,,Chiredzi,MASVINGO,Zimbabwe,MARRIED,EMPLOYED,1511.75,18141.00,GOOD,650,4,True,False,True,True
ZW-PH-6073640928,66-258879J99,Michael,Makoni,1947-05-27,M,michael.makoni829@gmail.com,+263778632299,7908 Scott Forks Apt. 843,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,2339.7,28076.4,GOOD,650,8,True,False,True,True
ZW-PH-8695813173,77-348395Q38,Nothando,Magura,1970-05-08,F,nothando.magura948@outlook.com,+263732203359,25913 Shepherd Stravenue,,Marondera,MASHONALAND_EAST,Zimbabwe,DIVORCED,SELF_EMPLOYED,1451.02,17412.24,GOOD,650,16,True,False,True,True
ZW-PH-5619891135,92-965289D33,Rudo,Muromo,1978-12-15,F,rudo.muromo31@gmail.com,+263782844641,7739 Deborah Loop,,Masvingo,MASVINGO,Zimbabwe,SINGLE,EMPLOYED,1850.03,22200.36,GOOD,650,15,False,False,True,True
ZW-PH-1960778890,57-461680Q43,Yeukai,Mutasa,1955-06-09,F,yeukai.mutasa4@mail.com,+263772445431,02992 Crystal Canyon,Apt. 024,Bindura,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,EMPLOYED,1195.77,14349.24,GOOD,650,9,True,False,True,True
ZW-PH-7617873793,69-257723Z60,Khulekani,Chikwanha,1953-05-27,M,khulekani.chikwanha929@yahoo.com,+263779116317,699 Natalie Stream,Suite 137,Ruwa,HARARE,Zimbabwe,MARRIED,RETIRED,302.62,3631.44,FAIR,590,0,True,False,True,True
ZW-PH-9788100133,73-868723E24,Tawanda,Obrien,1998-02-12,M,tawanda.obrien807@mail.com,+263789400901,2369 Laura View Apt. 984,,Epworth,HARARE,Zimbabwe,MARRIED,SELF_EMPLOYED,2297.07,27564.84,GOOD,650,4,True,False,True,True
ZW-PH-9857668194,66-743712G99,Peter,Mazibuko,1972-06-17,M,peter.mazibuko574@outlook.com,+263779956729,579 Jerry Lights,,Triangle,MASVINGO,Zimbabwe,WIDOWED,SELF_EMPLOYED,4823.74,57884.88,GOOD,700,14,True,False,True,True
ZW-PH-7628430770,67-372806H89,Chiedza,Chipunza,1950-10-25,F,chiedza.chipunza521@gmail.com,+263716306234,03886 Catherine Fall,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,MARRIED,EMPLOYED,2017.82,24213.84,GOOD,650,5,True,False,True,True
ZW-PH-1610227964,86-907523R48,Peter,Alvarez,2003-10-23,M,peter.alvarez99@mail.com,+263714012410,811 Hopkins Rapids,,Masvingo,MASVINGO,Zimbabwe,SINGLE,UNEMPLOYED,13.38,160.56,FAIR,550,2,True,False,True,True
ZW-PH-3057532115,98-096954R42,Khulekani,Shumba,1995-03-25,M,khulekani.shumba337@mail.com,+263779696310,686 Golden Square,,Makuti,MASHONALAND_WEST,Zimbabwe,SINGLE,EMPLOYED,1312.91,15754.92,GOOD,650,0,True,False,True,False
ZW-PH-6407956941,69-364455J80,Rutendo,Banda,1989-07-18,F,rutendo.banda323@outlook.com,+263773360804,76599 Ronald Glens Suite 314,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,SELF_EMPLOYED,1527.85,18334.20,GOOD,680,18,True,True,True,True
ZW-PH-2777315626,93-229869T88,Panashe,Banda,1988-01-18,M,panashe.banda764@outlook.com,+263786326297,3009 April Lane Apt. 565,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,EMPLOYED,1271.69,15260.28,GOOD,650,3,True,False,True,True
ZW-PH-8743832743,53-551772S65,Memory,Chikwava,1993-07-11,F,memory.chikwava118@yahoo.com,+263780199740,69448 Cunningham Ridge,,Rusape,MANICALAND,Zimbabwe,MARRIED,SELF_EMPLOYED,1429.4,17152.8,GOOD,650,4,True,False,True,True
ZW-PH-5207516320,97-817283M85,Tapiwa,Moyo,1988-12-11,M,tapiwa.moyo945@gmail.com,+263731568954,636 White Points Suite 449,Suite 621,Chitungwiza,HARARE,Zimbabwe,MARRIED,SELF_EMPLOYED,2000.28,24003.36,GOOD,650,0,True,False,True,True
ZW-PH-8350866942,76-213674X68,Daniel,Tshuma,1997-01-23,M,daniel.tshuma583@yahoo.com,+263737505993,2138 Hartman Unions,,Chimanimani,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1742.72,20912.64,GOOD,650,3,True,False,True,True
ZW-PH-1447197384,71-177771E51,Tapiwa,Chimombe,1999-01-04,M,tapiwa.chimombe225@gmail.com,+263770035120,60127 Davis Greens,,Kariba,MASHONALAND_WEST,Zimbabwe,MARRIED,SELF_EMPLOYED,1928.07,23136.84,GOOD,650,16,True,False,True,True
ZW-PH-8486579846,81-102970R20,Chenai,Mhlanga,1951-04-13,F,chenai.mhlanga834@mail.com,+263710796103,1906 Mendez Pike,,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,231.64,2779.68,FAIR,590,6,True,False,True,True
ZW-PH-5970091452,59-380158S73,Rachel,Chihuri,1953-02-07,F,rachel.chihuri463@yahoo.com,+263737225794,902 Gonzales Flats Suite 309,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,DIVORCED,RETIRED,339.03,4068.36,FAIR,590,0,True,False,True,True
ZW-PH-2133385681,56-562357Y11,Chiedza,Zungu,1966-04-01,F,chiedza.zungu878@outlook.com,+263771432241,205 Diana Estate,,Chimanimani,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,2096.07,25152.84,GOOD,680,1,True,True,True,True
ZW-PH-9532194713,79-018635L07,Anesu,Marowa,1988-09-18,M,anesu.marowa164@yahoo.com,+263781646936,6566 April Street,,Epworth,HARARE,Zimbabwe,MARRIED,SELF_EMPLOYED,1627.96,19535.52,GOOD,650,14,True,False,True,True
ZW-PH-5650216702,52-137744O68,Tariro,Mpofu,1956-07-05,F,tariro.mpofu639@outlook.com,+263731627140,84895 Richmond Harbor,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,SINGLE,RETIRED,492.35,5908.20,FAIR,590,0,True,False,True,True
ZW-PH-5594523373,59-855920Y55,Tinashe,Chipunza,1997-02-12,M,tinashe.chipunza182@mail.com,+263785033180,376 Jose Lodge,,Macheke,MASHONALAND_EAST,Zimbabwe,SINGLE,SELF_EMPLOYED,3943.24,47318.88,GOOD,700,11,True,False,True,True
ZW-PH-6016150840,51-302657D24,Patricia,Ndlovu,1981-02-27,F,patricia.ndlovu590@outlook.com,+263710848469,184 Arroyo Unions,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,692.2,8306.4,GOOD,650,1,True,False,True,True
ZW-PH-8928637924,65-885036N86,Joseph,Nkomo,1996-02-08,M,joseph.nkomo182@yahoo.com,+263710361442,947 Hart Trail Apt. 577,Apt. 714,Chimanimani,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1110.87,13330.44,GOOD,680,2,True,True,True,True
ZW-PH-9436463508,92-519716Q72,Lindiwe,Takaendesa,1949-10-18,F,lindiwe.takaendesa416@gmail.com,+263774685397,3356 Black Branch,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,RETIRED,258.44,3101.28,FAIR,590,18,True,False,True,True
ZW-PH-3265813666,91-263470W81,Patricia,Ndlovu,1999-09-03,F,patricia.ndlovu142@gmail.com,+263733685763,41651 Thomas Knoll Apt. 942,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,MARRIED,UNEMPLOYED,5.84,70.08,FAIR,590,4,True,False,True,True
ZW-PH-2493358137,89-300746P23,Christine,Mkhize,1970-04-26,F,christine.mkhize249@mail.com,+263784058881,3334 Jermaine Village,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,EMPLOYED,528.25,6339.00,GOOD,650,1,True,False,False,True
ZW-PH-6525487139,79-045905I52,Nyasha,Chihuri,1965-06-15,F,nyasha.chihuri313@mail.com,+263717085160,521 Samantha Springs,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,MARRIED,EMPLOYED,222.8,2673.6,GOOD,680,0,False,True,True,True
ZW-PH-4601748129,91-299302S14,Chiedza,Ncube,2008-01-10,F,chiedza.ncube166@mail.com,+263784554701,080 Watson Island Suite 947,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,SINGLE,STUDENT,103.47,1241.64,FAIR,550,11,True,False,True,True
ZW-PH-7239327324,59-713358E34,Nkululeko,Dube,1977-12-16,M,nkululeko.dube451@outlook.com,+263771810296,463 Brian Union,,Norton,HARARE,Zimbabwe,MARRIED,UNEMPLOYED,27.93,335.16,FAIR,590,1,True,False,True,True
ZW-PH-3651536373,97-211089Y49,Tendai,Chimombe,1977-03-25,M,tendai.chimombe570@outlook.com,+263776417552,8085 Dalton Trail Apt. 718,,Harare,HARARE,Zimbabwe,WIDOWED,EMPLOYED,1875.9,22510.8,GOOD,650,12,True,False,True,True
ZW-PH-2923452120,67-476314Q78,Tsitsi,Mawere,1980-03-31,F,tsitsi.mawere267@yahoo.com,+263781743385,0036 Mark Ridge Suite 284,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,UNEMPLOYED,26.45,317.40,FAIR,590,1,True,False,True,True
ZW-PH-5144284743,84-408430F16,Joseph,Ngwenya,1970-02-03,M,joseph.ngwenya525@gmail.com,+263733697485,7955 Victor Fords,,Chipinge,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1291.2,15494.4,GOOD,650,0,True,False,True,True
ZW-PH-2637556986,87-576155P20,Panashe,Barnes,1994-10-11,M,panashe.barnes927@outlook.com,+263778630056,6472 Tiffany Spur Apt. 143,,Ruwa,HARARE,Zimbabwe,SINGLE,EMPLOYED,790.99,9491.88,GOOD,650,13,True,False,True,True
ZW-PH-9987724853,59-074566U88,Richard,Phiri,1958-09-01,M,richard.phiri938@outlook.com,+263785168849,3227 Gregory Parks Apt. 885,,Chitungwiza,HARARE,Zimbabwe,MARRIED,EMPLOYED,1001.62,12019.44,GOOD,650,9,True,False,True,True
ZW-PH-7083577477,67-930876X58,Mandla,Mutasa,1975-11-13,M,mandla.mutasa843@yahoo.com,+263714531895,4890 Garcia Estates Apt. 347,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,DIVORCED,SELF_EMPLOYED,703.27,8439.24,GOOD,650,3,True,False,False,True
ZW-PH-6743490655,72-170058Z15,Rumbidzai,Nyathi,1972-01-04,F,rumbidzai.nyathi956@outlook.com,+263710382720,5455 Cooper Loop,,Chimanimani,MANICALAND,Zimbabwe,DIVORCED,EMPLOYED,771.83,9261.96,GOOD,680,3,True,True,True,True
ZW-PH-4485473092,92-268824F37,John,Dube,2007-06-12,M,john.dube483@yahoo.com,+263711236015,9399 Tiffany Haven,,Chiredzi,MASVINGO,Zimbabwe,SINGLE,STUDENT,96.53,1158.36,FAIR,550,0,True,False,True,True
ZW-PH-1723204744,66-031150P90,Tsitsi,Mpofu,2006-03-06,F,tsitsi.mpofu465@outlook.com,+263774218822,8771 Austin Mountain Apt. 256,,Chiredzi,MASVINGO,Zimbabwe,SINGLE,STUDENT,208.97,2507.64,FAIR,550,2,False,False,True,True
ZW-PH-2550454792,84-748121U98,Mandla,Mudzingwa,1973-12-15,M,mandla.mudzingwa970@outlook.com,+263717788770,12535 Delgado Station Suite 964,,Shurugwi,MIDLANDS,Zimbabwe,DIVORCED,EMPLOYED,1960.1,23521.2,GOOD,650,9,True,False,True,True
ZW-PH-0668251378,84-112102U88,Rumbidzai,Mushonga,1994-04-27,F,rumbidzai.mushonga21@gmail.com,+263778673407,9876 Ivan Brooks Apt. 341,,Chitungwiza,HARARE,Zimbabwe,MARRIED,EMPLOYED,459.25,5511.00,GOOD,650,10,False,False,True,True
ZW-PH-1346241361,66-852104J71,Rumbidzai,Tshuma,1946-06-23,F,rumbidzai.tshuma37@gmail.com,+263712862418,61117 Anthony Locks,Apt. 149,Chipinge,MANICALAND,Zimbabwe,DIVORCED,RETIRED,279.47,3353.64,FAIR,620,4,False,True,True,True
ZW-PH-8574031182,71-460023Z50,Andrew,Mlambo,1958-01-09,M,andrew.mlambo554@yahoo.com,+263732417610,64334 Sims Curve,Apt. 005,Harare,HARARE,Zimbabwe,MARRIED,EMPLOYED,1859.32,22311.84,GOOD,650,4,True,False,True,True
ZW-PH-7488306463,64-727911U31,Zanele,Ndlovu,2000-07-12,F,zanele.ndlovu313@outlook.com,+263772571797,7848 Taylor Square Apt. 997,,Chitungwiza,HARARE,Zimbabwe,SINGLE,SELF_EMPLOYED,4827.4,57928.8,GOOD,690,1,True,True,True,True
ZW-PH-4896149952,57-311639S90,Patricia,Magura,1955-12-09,F,patricia.magura570@mail.com,+263735472654,845 Fernandez Valley Apt. 745,,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,778.89,9346.68,FAIR,590,2,True,False,True,False
ZW-PH-1294217001,75-575889M67,Thabo,Matanga,1946-03-29,M,thabo.matanga517@gmail.com,+263778792244,2400 Maurice Mountains Apt. 774,,Harare,HARARE,Zimbabwe,WIDOWED,RETIRED,103.42,1241.04,FAIR,590,2,True,False,True,True
ZW-PH-4975577763,65-560575C11,Daniel,Mlilo,1987-05-03,M,daniel.mlilo702@yahoo.com,+263710983768,4930 Lopez Points,,Kariba,MASHONALAND_WEST,Zimbabwe,MARRIED,SELF_EMPLOYED,159.59,1915.08,GOOD,650,7,True,False,True,True
ZW-PH-9128033240,67-621089C95,Christine,Mpofu,1952-08-04,F,christine.mpofu154@outlook.com,+263713653257,3266 Jose Manors Apt. 894,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,MARRIED,SELF_EMPLOYED,2034.26,24411.12,GOOD,680,9,True,True,True,True
ZW-PH-9419340069,94-596557A18,Christine,Chipanga,1982-09-25,F,christine.chipanga653@outlook.com,+263770384694,846 Melissa Falls Apt. 417,,Mutare,MANICALAND,Zimbabwe,MARRIED,SELF_EMPLOYED,613.13,7357.56,GOOD,650,0,True,False,True,True
ZW-PH-3162534472,53-410400R21,Mary,Nyathi,1982-03-30,F,mary.nyathi71@mail.com,+263710771917,9735 Edwin Place Apt. 214,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,SELF_EMPLOYED,4876.58,58518.96,GOOD,730,11,True,True,True,True
ZW-PH-6861403489,89-023779X38,Sarah,Dube,1988-06-01,F,sarah.dube768@gmail.com,+263782544419,70312 Tristan Junctions Suite 475,Suite 051,Harare,HARARE,Zimbabwe,SINGLE,EMPLOYED,1211.55,14538.60,GOOD,650,8,False,False,True,True
ZW-PH-7311074273,79-865630D83,Tinashe,Nkomo,1946-06-29,M,tinashe.nkomo900@mail.com,+263739913220,46187 James Ville,,Chiredzi,MASVINGO,Zimbabwe,DIVORCED,EMPLOYED,1140.17,13682.04,GOOD,650,7,True,False,True,True
ZW-PH-8891183628,55-540622V52,Peter,Tshuma,1963-12-19,M,peter.tshuma356@gmail.com,+263777528594,0136 Wright Bypass Apt. 718,,Binga,MATABELELAND_NORTH,Zimbabwe,DIVORCED,EMPLOYED,402.27,4827.24,GOOD,650,7,True,False,True,True
ZW-PH-0875078781,62-192555T90,Anesu,Dube,1968-08-10,M,anesu.dube766@mail.com,+263718002982,6452 Julie Plaza,Apt. 474,Harare,HARARE,Zimbabwe,MARRIED,SELF_EMPLOYED,1312.63,15751.56,GOOD,650,3,True,False,True,True
ZW-PH-5574812576,78-331141Q68,Tatenda,Nkomo,1970-06-10,M,tatenda.nkomo29@mail.com,+263714750214,0313 Nguyen Expressway,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,UNEMPLOYED,23.33,279.96,FAIR,590,5,True,False,True,True
ZW-PH-3434346061,73-749012J17,Tinotenda,Makoni,1955-01-15,M,tinotenda.makoni565@mail.com,+263778918309,163 Tanya Prairie Suite 925,,Ruwa,HARARE,Zimbabwe,SINGLE,EMPLOYED,1487.21,17846.52,GOOD,650,1,True,False,True,True
ZW-PH-9768832130,73-098527J87,Tsitsi,Chikwanha,1988-04-04,F,tsitsi.chikwanha309@gmail.com,+263716852852,27195 Brian Rue,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,4489.05,53868.60,GOOD,700,14,True,False,True,True
ZW-PH-4481574031,98-242948S78,Grace,Tshuma,1958-01-05,F,grace.tshuma928@gmail.com,+263713237915,812 Hall Point,Suite 730,Harare,HARARE,Zimbabwe,MARRIED,EMPLOYED,1613.27,19359.24,GOOD,650,0,True,False,True,True
ZW-PH-0148853410,72-014051M87,Rudo,Banda,1998-11-30,F,rudo.banda543@yahoo.com,+263735626003,2407 Hansen Plains Suite 392,,Mutare,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1897.74,22772.88,GOOD,650,3,False,False,True,True
ZW-PH-8675995203,63-198792R94,Tariro,Tshuma,1950-09-24,F,tariro.tshuma417@gmail.com,+263736318454,7498 Casey Drives Suite 448,,Makuti,MASHONALAND_WEST,Zimbabwe,MARRIED,RETIRED,296.19,3554.28,FAIR,590,0,True,False,True,True
ZW-PH-8487171716,99-016347Q54,Peter,Ncube,1974-07-01,M,peter.ncube151@outlook.com,+263783185827,0862 Christine Lakes Apt. 518,,Kariba,MASHONALAND_WEST,Zimbabwe,DIVORCED,EMPLOYED,1528.73,18344.76,GOOD,650,9,True,False,True,True
ZW-PH-9813404004,57-284501D89,David,Mlilo,1951-09-04,M,david.mlilo98@gmail.com,+263712810149,87829 Morris Row Suite 118,Apt. 022,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,434.11,5209.32,FAIR,620,4,True,True,True,False
ZW-PH-0866936261,79-193218F57,Nkululeko,Sibanda,1949-02-02,M,nkululeko.sibanda267@outlook.com,+263739902577,17310 Barrett Pine,,Chipinge,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,2242.8,26913.6,GOOD,650,1,True,False,True,True
